Order_ID,Order_Date,Customer_ID,Customer_Age,Customer_Gender,Region,Country,Category,Product_Name,Price,Quantity,Discount,Revenue,Profit,Payment_Method,Month
O00207,2024-06-07,C0796,44,Male,West,Germany,Furniture,Cabinet,639.15,2.0,0.17,1060.99,235.98,Debit Card,2024-06
O00208,2023-07-11,C0645,46,Male,East,USA,Office Supplies,Pen Set,203.18,4.0,0.29,577.03,130.62,Cash,2023-07
O00209,2024-02-23,C1403,49,Female,West,Germany,Furniture,Desk,569.74,2.0,0.09,1036.93,174.94,PayPal,2024-02
O00210,2023-06-22,C1599,47,Female,North,Canada,Electronics,Tablet,777.36,3.0,0.16,1958.95,566.52,Cash,2023-06
O00211,2023-08-12,C0871,24,Male,East,USA,Office Supplies,Printer Paper,355.09,1.0,0.13,308.93,107.66,Debit Card,2023-08
O00212,2023-08-03,C1661,65,Female,West,UK,Furniture,Chair,815.39,1.0,0.17,676.77,157.73,Debit Card,2023-08
O00213,2023-11-28,C1442,36,Female,East,Canada,Electronics,Smartphone,963.14,4.0,0.28,2773.84,965.63,Debit Card,2023-11
O00214,2023-05-16,C0512,27,Female,South,Australia,Office Supplies,Stapler,150.75,3.0,0.19,366.32,70.99,Credit Card,2023-05
O00215,2023-04-06,C0826,50,Female,East,Germany,Office Supplies,Printer Paper,586.14,1.0,0.22,457.19,98.12,PayPal,2023-04
O00216,2023-03-06,C1630,52,Female,South,Germany,Furniture,Cabinet,275.85,3.0,0.1,744.8,182.09,Cash,2023-03
O00217,2023-12-18,C1832,61,Male,North,USA,Office Supplies,Notebook,132.99,2.0,0.13,231.4,23.18,Cash,2023-12
O00218,2023-07-27,C1411,26,Female,South,India,Electronics,Tablet,257.89,3.0,0.2,618.94,162.3,Credit Card,2023-07
O00219,2024-02-10,C1282,37,Male,West,Australia,Electronics,Laptop,11.08,4.0,0.02,43.43,10.79,Cash,2024-02
O00220,2023-01-10,C0017,62,Female,North,Germany,Furniture,Cabinet,80.12,4.0,0.03,310.87,93.72,Credit Card,2023-01
O00221,2023-11-17,C0753,37,Male,West,UK,Furniture,Desk,535.2,1.0,0.18,438.86,61.89,PayPal,2023-11
O00222,2023-08-07,C1287,65,Male,West,Canada,Office Supplies,Pen Set,95.82,1.0,0.04,91.99,12.03,Cash,2023-08
O00223,2023-12-26,C1973,45,Female,South,UK,Clothing,T-Shirt,255.69,5.0,0.18,1048.33,264.07,Credit Card,2023-12
O00224,2023-11-05,C0421,51,Male,West,India,Electronics,Smartphone,499.94,1.0,0.07,464.94,120.66,Credit Card,2023-11
O00225,2024-06-24,C1821,18,Female,East,UK,Office Supplies,Stapler,371.76,2.0,0.23,572.51,193.86,Credit Card,2024-06
O00226,2023-01-18,C1203,22,Male,East,UK,Electronics,Laptop,949.19,4.0,0.15,3227.25,829.86,Cash,2023-01
O00227,2024-03-09,C1438,43,Male,South,India,Electronics,Tablet,88.23,2.0,0.29,125.29,17.4,PayPal,2024-03
O00228,2024-02-05,C1202,58,Male,East,Australia,Office Supplies,Pen Set,67.33,1.0,0.28,48.48,6.25,Credit Card,2024-02
O00229,2023-11-13,C1365,65,Male,North,USA,Furniture,Desk,172.19,3.0,0.16,433.92,128.33,PayPal,2023-11
O00230,2023-06-20,C0762,26,Female,North,USA,Clothing,Shoes,279.26,1.0,0.08,256.92,88.32,Credit Card,2023-06
O00231,2024-05-23,C0933,50,Female,North,Germany,Furniture,Sofa,165.74,1.0,0.27,120.99,32.49,Credit Card,2024-05
O00232,2023-08-22,C1518,50,Male,North,USA,Furniture,Desk,477.05,4.0,0.28,1373.9,198.86,Credit Card,2023-08
O00233,2024-03-05,C0460,38,Male,West,Australia,Clothing,Jacket,827.74,5.0,0.11,3683.44,830.65,Credit Card,2024-03
O00234,2023-07-03,C0458,51,Male,West,USA,Office Supplies,Printer Paper,775.79,3.0,0.1,2094.63,499.09,Credit Card,2023-07
O00235,2024-01-13,C0411,36,Female,South,Germany,Clothing,Shoes,997.81,2.0,0.22,1556.58,368.35,Debit Card,2024-01
O00236,2023-06-04,C0014,44,Male,South,Canada,Clothing,T-Shirt,951.48,1.0,0.23,732.64,142.18,PayPal,2023-06
O00237,2023-04-17,C0421,51,Male,West,Germany,Electronics,Smartphone,714.54,1.0,0.01,707.39,111.67,Cash,2023-04
O00238,2024-01-17,C0939,65,Male,North,Canada,Furniture,Cabinet,84.08,5.0,0.02,411.99,109.43,Debit Card,2024-01
O00239,2023-08-31,C0598,34,Female,West,Australia,Clothing,Jacket,458.23,2.0,0.02,898.13,135.33,Credit Card,2023-08
O00240,2023-06-09,C0217,28,Female,West,India,Office Supplies,Notebook,540.57,2.0,0.14,929.78,200.68,Credit Card,2023-06
O00241,2023-04-03,C0323,61,Female,North,UK,Clothing,Jeans,100.3,2.0,0.29,142.43,28.35,Credit Card,2023-04
O00242,2023-11-03,C0533,29,Male,West,Germany,Furniture,Desk,467.42,2.0,0.04,897.45,103.58,Debit Card,2023-11
O00243,2023-05-14,C0406,43,Female,North,Canada,Clothing,T-Shirt,31.58,1.0,0.06,29.69,7.76,Debit Card,2023-05
O00244,2023-04-05,C1854,39,Male,North,Germany,Electronics,Smartphone,924.89,4.0,0.25,2774.67,551.46,Credit Card,2023-04
O00245,2024-01-27,C1400,45,Male,East,UK,Furniture,Sofa,287.06,2.0,0.01,568.38,144.82,Debit Card,2024-01
O00246,2023-10-30,C1022,44,Female,North,USA,Clothing,Shoes,145.86,2.0,0.19,236.29,70.72,Debit Card,2023-10
O00247,2023-01-20,C0784,63,Female,West,Canada,Office Supplies,Printer Paper,913.55,5.0,0.1,4110.98,689.04,Credit Card,2023-01
O00248,2023-11-23,C1223,32,Male,East,USA,Office Supplies,Printer Paper,769.17,2.0,0.29,1092.22,136.56,Debit Card,2023-11
O00249,2023-09-30,C1093,65,Male,South,Canada,Office Supplies,Printer Paper,935.85,2.0,0.05,1778.12,441.2,PayPal,2023-09
O00250,2023-01-29,C1441,62,Female,South,Canada,Furniture,Cabinet,546.7,2.0,0.15,929.39,113.91,Debit Card,2023-01
O00251,2023-08-13,C0041,51,Female,North,India,Furniture,Chair,347.35,2.0,0.28,500.18,155.59,PayPal,2023-08
O00252,2023-03-02,C0045,27,Male,North,Canada,Clothing,T-Shirt,379.85,4.0,0.18,1245.91,229.42,PayPal,2023-03
O00253,2023-05-20,C1999,28,Female,West,Australia,Clothing,Jeans,710.11,5.0,0.21,2804.93,931.83,PayPal,2023-05
O00254,2023-08-17,C1364,55,Male,West,India,Clothing,Jeans,185.93,1.0,0.28,133.87,45.14,Cash,2023-08
O00255,2023-02-03,C0373,56,Female,South,Australia,Electronics,Headphones,149.24,1.0,0.07,138.79,47.97,Debit Card,2023-02
O00256,2023-04-01,C1683,63,Female,West,USA,Clothing,Jeans,257.05,1.0,0.11,228.77,67.89,Credit Card,2023-04
O00257,2023-02-19,C0791,46,Female,South,Germany,Office Supplies,Stapler,357.72,4.0,0.03,1387.95,305.17,Debit Card,2023-02
O00258,2023-06-16,C0925,22,Male,East,USA,Clothing,Jacket,952.15,1.0,0.1,856.93,275.92,Debit Card,2023-06
O00259,2023-03-18,C1121,23,Female,West,Australia,Electronics,Headphones,943.02,2.0,0.18,1546.55,322.53,Credit Card,2023-03
O00260,2023-04-14,C0679,31,Male,West,Australia,Clothing,Jacket,304.43,1.0,0.01,301.39,73.22,Cash,2023-04
O00261,2023-06-07,C0112,41,Male,West,USA,Clothing,Shoes,207.68,1.0,0.06,195.22,50.67,Credit Card,2023-06
O00262,2024-04-29,C1729,25,Female,West,Germany,Office Supplies,Printer Paper,100.23,5.0,0.12,441.01,85.01,Cash,2024-04
O00263,2024-01-14,C0383,46,Male,East,Germany,Office Supplies,Printer Paper,233.98,3.0,0.17,582.61,80.27,Credit Card,2024-01
O00264,2023-03-29,C1369,40,Female,South,Canada,Electronics,Headphones,820.22,4.0,0.29,2329.42,633.06,Cash,2023-03
O00265,2023-08-30,C0976,37,Male,West,Australia,Electronics,Smartphone,129.08,4.0,0.05,490.5,169.76,Debit Card,2023-08
O00266,2023-07-17,C0259,20,Female,North,Australia,Office Supplies,Pen Set,997.3,2.0,0.25,1495.95,246.04,Credit Card,2023-07
O00267,2023-03-31,C0795,53,Female,East,India,Office Supplies,Notebook,788.69,5.0,0.18,3233.63,955.28,Credit Card,2023-03
O00268,2024-02-29,C0307,27,Male,North,Canada,Electronics,Tablet,868.8,3.0,0.26,1928.74,320.24,Cash,2024-02
O00269,2024-04-29,C0077,29,Female,West,UK,Office Supplies,Notebook,401.83,3.0,0.21,952.34,106.97,Cash,2024-04
O00270,2023-10-03,C1838,41,Male,East,India,Clothing,Jacket,844.42,1.0,0.29,599.54,94.12,PayPal,2023-10
O00271,2024-03-29,C1586,38,Female,West,Canada,Electronics,Smartphone,447.3,4.0,0.22,1395.58,404.54,PayPal,2024-03
O00272,2023-02-27,C1056,28,Male,East,Australia,Office Supplies,Pen Set,782.71,5.0,0.26,2896.03,310.56,Debit Card,2023-02
O00273,2023-07-25,C1715,21,Male,North,Germany,Electronics,Tablet,707.59,3.0,0.11,1889.27,408.19,Cash,2023-07
O00274,2023-05-07,C1396,19,Male,East,Germany,Office Supplies,Pen Set,960.92,4.0,0.18,3151.82,590.78,Debit Card,2023-05
O00275,2023-09-22,C1534,62,Male,East,USA,Office Supplies,Notebook,171.28,5.0,0.23,659.43,101.28,Debit Card,2023-09
O00276,2023-08-19,C1388,31,Female,West,Canada,Electronics,Laptop,479.36,2.0,0.19,776.56,194.36,Credit Card,2023-08
O00277,2023-08-18,C0517,56,Female,East,Germany,Office Supplies,Printer Paper,464.41,2.0,0.14,798.79,215.11,Cash,2023-08
O00278,2023-04-15,C0016,50,Female,East,India,Electronics,Headphones,73.2,3.0,0.19,177.88,56.1,PayPal,2023-04
O00279,2023-11-02,C0386,27,Male,North,Canada,Office Supplies,Printer Paper,683.95,1.0,0.2,547.16,191.16,PayPal,2023-11
O00280,2024-03-04,C0829,42,Male,South,India,Furniture,Cabinet,907.46,3.0,0.15,2314.02,720.48,Debit Card,2024-03
O00281,2023-10-28,C0200,48,Male,East,Australia,Furniture,Sofa,657.89,2.0,0.11,1171.04,334.98,PayPal,2023-10
O00282,2024-03-06,C1615,39,Female,East,Canada,Clothing,Shoes,852.7,4.0,0.02,3342.58,864.39,Credit Card,2024-03
O00283,2024-04-28,C1822,30,Male,West,Canada,Clothing,Shoes,63.52,2.0,0.04,121.96,18.3,Cash,2024-04
O00284,2024-04-13,C0294,38,Male,North,Germany,Clothing,Jeans,320.28,1.0,0.0,320.28,53.93,Debit Card,2024-04
O00285,2023-06-12,C1003,23,Male,West,Australia,Office Supplies,Stapler,434.74,4.0,0.11,1547.67,169.36,Debit Card,2023-06
O00286,2024-01-18,C1946,18,Female,South,USA,Electronics,Smartphone,234.0,3.0,0.09,638.82,80.29,PayPal,2024-01
O00287,2023-06-21,C0134,20,Female,East,Germany,Clothing,Shoes,889.09,2.0,0.1,1600.36,520.67,PayPal,2023-06
O00288,2023-07-12,C0338,43,Male,South,UK,Furniture,Chair,736.74,5.0,0.15,3131.14,409.52,Credit Card,2023-07
O00289,2024-01-20,C1796,58,Female,North,Canada,Electronics,Laptop,657.03,1.0,0.01,650.46,83.88,Cash,2024-01
O00290,2024-01-25,C0254,53,Female,West,Australia,Furniture,Chair,698.24,1.0,0.09,635.4,168.65,PayPal,2024-01
O00291,2023-05-21,C0858,24,Male,East,USA,Electronics,Headphones,206.66,2.0,0.23,318.26,97.98,Debit Card,2023-05
O00292,2024-01-02,C1441,44,Female,South,USA,Office Supplies,Pen Set,691.32,4.0,0.1,2488.75,250.58,Credit Card,2024-01
O00293,2023-04-24,C1711,54,Female,South,USA,Electronics,Laptop,905.73,2.0,0.14,1557.86,536.41,PayPal,2023-04
O00294,2024-04-20,C0103,24,Male,North,India,Clothing,Jacket,431.74,1.0,0.03,418.79,121.26,Credit Card,2024-04
O00295,2023-01-10,C1745,26,Male,East,India,Office Supplies,Printer Paper,879.69,1.0,0.11,782.92,145.37,Credit Card,2023-01
O00296,2024-02-15,C0820,47,Female,West,Australia,Office Supplies,Stapler,652.36,2.0,0.03,1265.58,346.82,Credit Card,2024-02
O00297,2023-06-13,C0213,44,Female,West,UK,Office Supplies,Printer Paper,615.24,2.0,0.14,1058.21,234.96,Cash,2023-06
O00298,2024-03-27,C0095,22,Female,East,USA,Furniture,Sofa,523.91,5.0,0.03,2540.96,674.44,Debit Card,2024-03
O00299,2024-05-08,C0709,60,Female,South,Canada,Electronics,Laptop,646.96,2.0,0.15,1099.83,239.02,Cash,2024-05
O00300,2023-06-19,C0154,49,Female,South,India,Clothing,T-Shirt,511.86,5.0,0.19,2073.03,416.3,Debit Card,2023-06
O00301,2023-03-22,C0941,46,Female,North,Germany,Office Supplies,Printer Paper,127.52,4.0,0.22,397.86,41.55,Cash,2023-03
O00302,2024-02-27,C0074,53,Male,North,Canada,Clothing,Jeans,658.05,4.0,0.29,1868.86,356.65,Credit Card,2024-02
O00303,2023-08-17,C1730,47,Female,West,Australia,Clothing,Shoes,122.88,2.0,0.0,245.76,46.4,PayPal,2023-08
O00304,2024-06-18,C0766,62,Male,North,UK,Office Supplies,Pen Set,823.62,4.0,0.03,3195.65,807.58,Debit Card,2024-06
O00305,2023-05-04,C1906,43,Male,West,UK,Clothing,T-Shirt,759.58,1.0,0.28,546.9,169.19,Credit Card,2023-05
O00306,2024-04-06,C0937,60,Male,West,USA,Electronics,Headphones,840.43,4.0,0.28,2420.44,714.68,Debit Card,2024-04
O00307,2023-06-27,C1497,26,Male,West,Australia,Clothing,Shoes,424.48,5.0,0.27,1549.35,450.23,PayPal,2023-06
O00308,2024-02-12,C1974,39,Female,West,UK,Furniture,Cabinet,606.5,5.0,0.09,2759.58,759.92,PayPal,2024-02
O00309,2023-08-11,C0412,31,Female,East,Australia,Furniture,Chair,508.85,3.0,0.21,1205.97,349.96,Cash,2023-08
O00310,2024-03-03,C1381,65,Female,West,USA,Electronics,Laptop,387.06,1.0,0.2,309.65,46.44,Debit Card,2024-03
O00311,2023-10-21,C1400,34,Male,North,Australia,Clothing,Jeans,756.06,1.0,0.11,672.89,143.43,Debit Card,2023-10
O00312,2024-02-03,C0487,50,Female,North,Germany,Office Supplies,Stapler,957.13,3.0,0.29,2038.69,231.29,PayPal,2024-02
O00313,2023-07-27,C1271,46,Male,East,Canada,Furniture,Chair,301.24,2.0,0.3,421.74,50.03,Debit Card,2023-07
O00314,2024-06-10,C0245,42,Male,West,India,Clothing,Jeans,169.32,3.0,0.0,507.96,110.02,Debit Card,2024-06
O00315,2023-02-10,C0315,38,Male,East,Germany,Clothing,T-Shirt,786.19,3.0,0.16,1981.2,672.12,Credit Card,2023-02
O00316,2024-06-01,C0327,44,Female,North,India,Furniture,Chair,666.7,3.0,0.11,1780.09,275.22,Cash,2024-06
O00317,2023-01-10,C0235,60,Female,West,UK,Furniture,Desk,685.73,3.0,0.11,1830.9,547.53,Credit Card,2023-01
O00318,2024-01-31,C0526,52,Female,North,Canada,Clothing,Shoes,491.94,3.0,0.27,1077.35,159.59,Credit Card,2024-01
O00319,2023-04-09,C0343,52,Male,North,UK,Furniture,Cabinet,837.31,2.0,0.16,1406.68,387.8,Cash,2023-04
O00320,2023-03-15,C1530,61,Male,North,Germany,Clothing,T-Shirt,96.65,1.0,0.05,91.82,14.96,Credit Card,2023-03
O00321,2023-08-22,C1866,34,Female,West,Germany,Office Supplies,Stapler,323.24,4.0,0.2,1034.37,241.74,Credit Card,2023-08
O00322,2023-02-16,C1436,22,Female,North,India,Clothing,T-Shirt,288.7,4.0,0.11,1027.77,314.02,Credit Card,2023-02
O00323,2024-04-30,C0321,52,Male,South,Australia,Office Supplies,Printer Paper,960.53,2.0,0.09,1748.16,562.46,PayPal,2024-04
O00324,2023-01-12,C1134,53,Male,North,USA,Electronics,Headphones,541.78,1.0,0.09,493.02,141.53,PayPal,2023-01
O00325,2023-08-05,C0846,59,Male,South,UK,Furniture,Sofa,202.38,2.0,0.2,323.81,78.3,Credit Card,2023-08
O00326,2024-04-17,C1321,53,Male,East,Australia,Electronics,Tablet,107.22,5.0,0.15,455.69,83.26,Debit Card,2024-04
O00327,2023-08-29,C0205,36,Male,South,India,Office Supplies,Stapler,335.06,3.0,0.21,794.09,109.66,PayPal,2023-08
O00328,2023-11-20,C1964,45,Male,North,India,Furniture,Chair,715.08,4.0,0.08,2631.49,499.64,PayPal,2023-11
O00329,2024-05-06,C0948,46,Female,East,Germany,Electronics,Smartphone,649.1,1.0,0.25,486.83,153.19,Debit Card,2024-05
O00330,2023-07-21,C0540,64,Male,North,USA,Electronics,Headphones,771.51,2.0,0.27,1126.4,267.97,Cash,2023-07
O00331,2023-06-02,C0750,43,Male,East,UK,Office Supplies,Notebook,402.82,5.0,0.0,2014.1,321.69,Debit Card,2023-06
O00332,2024-06-10,C0288,46,Male,South,Canada,Furniture,Cabinet,939.78,1.0,0.07,874.0,193.95,Credit Card,2024-06
O00333,2023-09-28,C0757,32,Male,South,Canada,Clothing,Shoes,474.98,4.0,0.26,1405.94,154.62,PayPal,2023-09
O00334,2023-04-16,C1442,51,Female,East,Canada,Furniture,Cabinet,657.14,3.0,0.18,1616.56,524.67,Credit Card,2023-04
O00335,2024-06-13,C0516,42,Male,West,India,Clothing,Shoes,794.73,5.0,0.0,3973.65,1273.59,Cash,2024-06
O00336,2023-06-19,C0472,22,Female,South,UK,Furniture,Chair,368.6,1.0,0.2,294.88,60.05,PayPal,2023-06
O00337,2023-04-27,C0987,61,Female,West,UK,Furniture,Cabinet,32.22,1.0,0.04,30.93,7.67,Debit Card,2023-04
O00338,2024-06-08,C0081,54,Male,North,UK,Clothing,Jeans,521.47,4.0,0.18,1710.42,412.04,Credit Card,2024-06
O00339,2023-10-18,C1940,23,Male,West,Canada,Office Supplies,Stapler,178.86,4.0,0.18,586.66,175.21,Debit Card,2023-10
O00340,2024-06-07,C0542,28,Female,West,Canada,Electronics,Smartphone,384.43,2.0,0.03,745.79,112.31,Cash,2024-06
O00341,2023-06-03,C1241,24,Male,West,Canada,Electronics,Laptop,102.26,2.0,0.27,149.3,35.06,Credit Card,2023-06
O00342,2024-03-17,C1070,44,Female,North,Australia,Office Supplies,Pen Set,939.04,4.0,0.24,2854.68,557.55,Credit Card,2024-03
O00343,2024-03-11,C0275,34,Female,South,USA,Clothing,Shoes,265.23,1.0,0.21,209.53,62.3,Credit Card,2024-03
O00344,2024-06-16,C0015,42,Male,East,Germany,Clothing,T-Shirt,163.23,5.0,0.08,750.86,235.58,Cash,2024-06
O00345,2024-01-10,C1254,35,Female,South,Germany,Office Supplies,Pen Set,376.51,5.0,0.15,1600.17,555.46,PayPal,2024-01
O00346,2024-02-12,C1507,26,Male,South,Germany,Furniture,Desk,222.31,4.0,0.24,675.82,202.89,Credit Card,2024-02
O00347,2023-06-14,C0797,58,Male,North,UK,Office Supplies,Stapler,97.26,3.0,0.07,271.36,32.57,Credit Card,2023-06
O00348,2024-01-29,C1907,43,Female,North,UK,Office Supplies,Stapler,20.6,5.0,0.09,93.73,10.16,Debit Card,2024-01
O00349,2023-06-23,C1381,20,Female,South,Australia,Electronics,Smartphone,95.97,3.0,0.23,221.69,41.74,Cash,2023-06
O00350,2024-02-20,C1201,30,Male,North,USA,Clothing,Jacket,354.0,3.0,0.07,987.66,336.56,Cash,2024-02
O00351,2024-02-18,C1178,18,Female,South,Germany,Electronics,Laptop,508.14,3.0,0.28,1097.58,330.08,PayPal,2024-02
O00352,2023-09-14,C1422,46,Female,West,UK,Clothing,Shoes,684.78,5.0,0.26,2533.69,558.66,PayPal,2023-09
O00353,2023-03-11,C0784,58,Male,South,India,Office Supplies,Printer Paper,521.34,1.0,0.21,411.86,68.3,PayPal,2023-03
O00354,2023-04-06,C0818,61,Female,North,Canada,Furniture,Cabinet,320.73,2.0,0.27,468.27,78.33,Debit Card,2023-04
O00355,2024-05-25,C1510,30,Male,South,India,Furniture,Chair,210.74,2.0,0.25,316.11,59.75,Credit Card,2024-05
O00356,2023-05-03,C1885,23,Female,North,Canada,Electronics,Headphones,377.48,3.0,0.15,962.57,333.38,PayPal,2023-05
O00357,2024-05-17,C0375,50,Female,West,UK,Furniture,Desk,530.48,4.0,0.14,1824.85,429.19,PayPal,2024-05
O00358,2024-02-08,C1763,61,Male,West,USA,Office Supplies,Printer Paper,692.32,1.0,0.2,553.86,107.92,Credit Card,2024-02
O00359,2023-11-30,C0741,57,Female,South,Canada,Clothing,Jeans,276.71,5.0,0.1,1245.19,181.77,Cash,2023-11
O00360,2023-08-04,C0859,62,Female,East,Germany,Clothing,Shoes,188.09,2.0,0.29,267.09,72.52,Credit Card,2023-08
O00361,2023-10-04,C1647,33,Female,West,UK,Furniture,Chair,478.26,1.0,0.05,454.35,102.18,PayPal,2023-10
O00362,2024-05-13,C0615,34,Male,West,USA,Furniture,Desk,223.31,3.0,0.14,576.14,148.34,Cash,2024-05
O00363,2023-12-09,C0533,41,Female,East,India,Electronics,Headphones,130.03,5.0,0.06,611.14,149.1,Debit Card,2023-12
O00364,2023-10-19,C0728,38,Female,West,USA,Office Supplies,Printer Paper,469.11,2.0,0.26,694.28,180.61,PayPal,2023-10
O00365,2024-03-07,C1293,57,Female,North,USA,Furniture,Sofa,235.94,3.0,0.2,566.26,157.2,Cash,2024-03
O00366,2023-10-05,C1818,46,Female,West,Germany,Furniture,Chair,855.67,2.0,0.22,1334.85,354.41,Credit Card,2023-10
O00367,2023-08-04,C0342,43,Male,North,USA,Office Supplies,Notebook,36.1,4.0,0.16,121.3,42.33,Credit Card,2023-08
O00368,2023-09-26,C1266,27,Male,West,India,Furniture,Chair,740.22,4.0,0.19,2398.31,318.54,Debit Card,2023-09
O00369,2023-01-30,C0072,60,Female,East,Germany,Office Supplies,Printer Paper,553.06,2.0,0.29,785.35,215.5,Debit Card,2023-01
O00370,2024-04-12,C1293,65,Female,East,India,Office Supplies,Pen Set,806.66,4.0,0.09,2936.24,596.21,Debit Card,2024-04
O00371,2023-11-07,C0022,18,Male,East,India,Office Supplies,Notebook,690.89,4.0,0.28,1989.76,436.29,Credit Card,2023-11
O00372,2024-03-16,C1635,36,Male,North,Canada,Clothing,Jeans,417.62,5.0,0.13,1816.65,295.16,Cash,2024-03
O00373,2024-01-23,C0452,34,Male,West,Australia,Furniture,Sofa,291.83,5.0,0.24,1108.95,225.37,Credit Card,2024-01
O00374,2023-07-06,C0280,36,Male,West,Canada,Office Supplies,Printer Paper,703.47,4.0,0.06,2645.05,277.33,Credit Card,2023-07
O00375,2023-01-23,C0381,24,Female,East,UK,Office Supplies,Notebook,240.48,2.0,0.0,480.96,74.21,Cash,2023-01
O00376,2023-11-16,C1610,49,Female,West,Australia,Electronics,Tablet,89.42,2.0,0.02,175.26,51.51,Credit Card,2023-11
O00377,2024-04-26,C0372,30,Female,West,USA,Electronics,Smartphone,390.95,4.0,0.07,1454.33,507.03,Debit Card,2024-04
O00378,2024-04-16,C1506,24,Male,West,Germany,Clothing,Jacket,167.03,1.0,0.22,130.28,30.93,Credit Card,2024-04
O00379,2023-09-17,C0986,58,Female,South,India,Electronics,Smartphone,973.54,2.0,0.19,1577.13,285.66,Debit Card,2023-09
O00380,2023-10-10,C1198,25,Female,South,USA,Electronics,Headphones,691.52,2.0,0.11,1230.91,150.63,Debit Card,2023-10
O00381,2024-05-26,C0188,61,Female,North,USA,Clothing,Jeans,704.31,1.0,0.04,676.14,106.94,PayPal,2024-05
O00382,2024-03-25,C1502,30,Male,West,India,Furniture,Sofa,899.68,4.0,0.21,2842.99,681.62,Cash,2024-03
O00383,2023-07-14,C1161,29,Female,East,Australia,Office Supplies,Printer Paper,868.99,5.0,0.27,3171.81,756.89,Credit Card,2023-07
O00384,2023-06-08,C0921,36,Female,East,Germany,Electronics,Headphones,736.32,1.0,0.19,596.42,113.93,Debit Card,2023-06
O00385,2023-11-25,C1477,22,Female,South,Canada,Office Supplies,Pen Set,616.91,3.0,0.12,1628.64,293.98,Credit Card,2023-11
O00386,2024-06-19,C1350,22,Male,South,UK,Electronics,Smartphone,115.98,2.0,0.03,225.0,54.62,Cash,2024-06
O00387,2024-05-16,C1077,57,Female,North,India,Furniture,Desk,22.96,2.0,0.2,36.74,12.2,Credit Card,2024-05
O00388,2024-04-24,C1641,58,Male,East,Canada,Office Supplies,Printer Paper,796.31,1.0,0.25,597.23,99.41,Credit Card,2024-04
O00389,2023-03-14,C1709,37,Male,South,Canada,Electronics,Laptop,727.92,5.0,0.12,3202.85,474.92,Debit Card,2023-03
O00390,2023-07-03,C1144,65,Female,North,Australia,Clothing,Shoes,705.52,4.0,0.26,2088.34,295.92,Debit Card,2023-07
O00391,2024-02-16,C1034,39,Male,West,India,Clothing,Jacket,846.41,4.0,0.23,2606.94,541.32,PayPal,2024-02
O00392,2023-09-04,C1154,52,Male,West,Canada,Clothing,Jacket,962.04,4.0,0.29,2732.19,273.35,Credit Card,2023-09
O00393,2023-10-19,C1221,19,Male,East,USA,Clothing,Jeans,222.67,3.0,0.01,661.33,202.03,PayPal,2023-10
O00394,2024-06-07,C1140,54,Male,North,USA,Office Supplies,Printer Paper,164.55,3.0,0.11,439.35,107.88,Debit Card,2024-06
O00395,2023-09-20,C1662,37,Male,West,Canada,Furniture,Desk,726.34,4.0,0.05,2760.09,845.76,Credit Card,2023-09
O00396,2023-11-04,C0077,64,Female,North,USA,Clothing,Jacket,880.99,4.0,0.12,3101.08,982.91,Debit Card,2023-11
O00397,2023-01-12,C1299,58,Female,North,India,Electronics,Tablet,544.53,2.0,0.1,980.15,268.99,Debit Card,2023-01
O00398,2023-02-21,C1380,64,Female,West,Canada,Electronics,Smartphone,437.62,4.0,0.04,1680.46,309.28,Cash,2023-02
O00399,2023-02-20,C1123,43,Female,North,Germany,Office Supplies,Pen Set,764.41,4.0,0.17,2537.84,563.31,Debit Card,2023-02
